project_id,energy_type,energy_subtype,installation_size_kw,location_latitude,location_longitude,month,historical_production_kwh,investment_per_share_eur,total_shares,panel_age_months,kwh_per_share_per_month
80,Solar,Molten Salt,1517.381587658016,-11.986588122462024,-11.238985664473507,2,"[509.76531414290343, 721.8844619274782, 863.7044789262561, 581.100513611814, 919.4702313133812, 536.16533857958, 490.2836773147603, 741.1880558570243, 223.7163603057906, 279.78912363400036, 617.969543586527, 1142.9127113917566]",145.6947970694676,31328,48,4.18684569135007
36,Biomass,Biogas,3066.0534088347113,6.7357288331611755,17.58913839824544,2,"[712.0233891087594, 748.8417555934739, 738.3263720099121, 765.0737914801052, 1148.7049182391806, 1102.2456230962314, 1075.7170365589395, 1001.4168109086271, 1143.4281072652852, 298.49464167940323, 465.1232614457395, 695.0559456545849]",170.074226159064,36399,101,4.921789592246743
26,Wind,Offshore,4409.308889623235,-0.27578685331648245,-3.877955854743906,5,"[549.8616942224785, 908.3240490779704, 567.847181142801, 755.2633226079402, 299.93187705440965, 1005.0176932346278, 569.8886256481248, 848.5341590333425, 925.3896016618327, 409.6609221117004, 1084.6749849533498, 816.224251606953]",88.60140264153888,35010,118,8.682113011907772
70,Hydro,Run-of-River,932.3382125919186,50.46052531128693,0.44000924930467633,1,"[641.2011022129325, 916.476262642167, 586.4937228639137, 411.26291693819644, 832.67703484136, 1176.0139255987942, 510.6009713953296, 660.9695922125396, 874.0013710698536, 741.5062821224878, 1043.4277957090494, 961.742706469516]",16.367954753159623,35986,219,1.22900806660475
1,Solar,Photovoltaic,2011.3658464596522,0.6625517549983897,13.64874050665103,8,"[1076.4209436044928, 401.65521126689225, 278.24209858002274, 988.1189399452189, 1035.4861556432961, 362.6522181899006, 1054.3459827827155, 886.7677955971697, 720.0826832165839, 1030.250192781385, 619.2492493189658, 393.9939562233972]",60.54627193906966,29114,178,2.2229889544468975
14,Biomass,Biogas,3095.3796038610076,4.318007514465954,17.96176248421078,10,"[250.06452709329434, 1073.6338226347002, 275.55449376276954, 446.6884297439973, 895.3189496243846, 609.4479376273091, 1076.3139699155088, 497.9797946622695, 211.8713466693593, 500.65564056074413, 778.0750491848316, 575.9383754032933]",109.30018737295728,49115,7,3.572347761610867
67,Biomass,Biogas,1728.6975366492784,-32.94950444317427,14.802309274055347,7,"[294.24035047724743, 833.767659798496, 486.3660678871586, 964.2442212198117, 739.615850601837, 329.0367878104367, 726.519447733236, 595.7368633667186, 380.35596828165194, 1041.5157240621231, 211.0284484991362, 512.1282768781059]",7.456032443038216,18533,113,4.148067089364527
53,Geothermal,Dry Steam,3523.4824886271713,-34.73578873728389,-16.441466311934192,7,"[667.8024120373392, 270.87170065487356, 798.1824455420024, 464.4042979296454, 727.6244568387078, 717.4610093842912, 1124.3543461938004, 749.0832225687229, 782.9984797183156, 601.6531257643803, 1149.0796031828168, 977.1859094396096]",60.65403160905411,8835,58,16.45772899694406
5,Wind,Offshore,984.9074244761292,30.114113138357695,-2.5614218416081336,1,"[463.0697138335412, 776.0808790144938, 896.4377927022132, 364.62724656541513, 348.6725636961821, 656.3079116581732, 585.8125217592894, 914.2154368573138, 269.50877144858623, 1172.1666237406903, 214.27698168583237, 801.3168243361512]",114.71335619414073,48857,181,0.848358299925727
36,Hydro,Pumped,4304.201185026077,-14.374507611092746,2.8116998785106517,5,"[504.87935739120707, 1190.1757936307183, 275.8515572823549, 861.7907138145209, 648.2280145260889, 646.6019011066559, 657.6456160335403, 458.68177380142845, 915.5628273322325, 921.5765260850269, 482.39711010582704, 1035.30646085845]",66.78476401181436,47052,72,5.093255145368998
97,Geothermal,Flash Steam,2989.6751499559145,24.55114854786993,3.7813703180484914,1,"[479.93732969190665, 305.9559113440477, 312.2410719915886, 491.2233185782761, 814.1837239845393, 1004.3203260971725, 1099.2503069815648, 823.7533843692328, 205.63131274805372, 386.3167765185335, 299.72620385336796, 563.32447556901]",102.76344375858045,6079,239,18.48908527738711
6,Geothermal,Dry Steam,2880.6492280077055,18.388982337204844,-7.413475173253513,11,"[1156.019710486567, 414.7351251215632, 716.6642598438743, 936.017368365336, 756.8444131345626, 1129.020885716801, 577.9683556412842, 663.675805773178, 288.52231521472845, 808.9991110519285, 488.21196844810606, 360.3090395155689]",111.18360211637908,32820,48,3.733433206175813
81,Solar,Photovoltaic,985.6355495951611,6.943486215404384,23.219374988713597,1,"[417.4476340077003, 454.1777143056575, 690.6474993407269, 1166.0998727314823, 1032.2379415612284, 484.61026456017714, 563.3732084980977, 664.5122505040774, 1178.9296470169902, 372.3904683357157, 557.4831034918828, 929.426093982715]",192.96902818244394,22683,237,1.5612141898053113
75,Solar,Molten Salt,3040.3723436557,27.07030741458938,16.151553407515202,3,"[269.2301257456317, 410.386554494124, 490.2945156989146, 986.5436559100474, 359.39026574892114, 244.09221639753213, 593.9875077130552, 616.3921701419204, 650.9073381889542, 1026.9035440269686, 298.0054148709417, 903.9420824219621]",70.8993863538317,8965,126,23.26277080231944
93,Solar,Thermal,1411.8823990116557,10.714388264038512,27.177573555776675,10,"[1032.7790710232946, 272.2717090113515, 890.701039499166, 734.0277303847178, 579.1608639799434, 540.2749822340309, 820.8326327741929, 1090.9953746442648, 696.1759261011152, 1024.72316407692, 602.1563818439674, 302.39446279317656]",16.993618609434517,17350,172,2.5079598497635116
22,Wind,Offshore,830.6329252344849,-14.773091039915407,-10.601157298181988,5,"[605.4039608509241, 537.219909910226, 214.2021561707647, 353.4175794108874, 621.1358562424995, 268.5027925718941, 710.7393295062169, 655.0154384644478, 967.168140344352, 859.8027014003166, 645.9473053205738, 424.66070010507144]",146.73839537347223,30541,237,0.9446740201021174
30,Wind,Onshore,1748.4218062641967,-15.809422740824218,3.9101217282388205,9,"[719.9981240369218, 987.9409206729001, 427.8431880765006, 690.2219746537409, 558.2894636238823, 1027.8286070661925, 222.60443935922663, 443.84272996610537, 352.57422430237875, 1059.1890387215694, 667.5438496937657, 604.2200438932161]",92.64913860971058,4098,193,13.937825036091358
62,Wind,Onshore,4611.096463671044,2.3075522796482844,-3.274652031882251,3,"[589.6574222881154, 941.6030197372087, 586.4433509308174, 530.2941754681341, 795.3557225103119, 1072.204528998895, 247.58319254611243, 585.4704346997354, 358.2407418152627, 895.3542507318697, 305.7245604311349, 864.8077585802446]",60.80526980559193,14890,197,19.10303702110184
77,Wind,Onshore,4025.1282785613353,39.16950992017466,-8.410534932741207,8,"[521.662471394747, 332.1617775250237, 576.3875377344752, 872.262939932566, 982.3958086444591, 730.7506023881423, 789.8343944397556, 400.6163711246527, 487.3303332276495, 361.8956100523584, 449.29535000461135, 424.88678022553177]",106.29251334629133,25281,175,6.0157491784657005
39,Wind,Onshore,4095.4333814882384,16.024146378305254,-4.699780849935458,11,"[559.1618242804188, 800.2530329335051, 318.05450726005193, 256.27498811124076, 611.9939894921727, 778.9165325927174, 592.6991133589413, 777.735770160842, 715.084376171785, 885.7072292860759, 849.5324310653898, 624.2457032065801]",87.87407188187333,4201,175,36.09789816363557
27,Geothermal,Flash Steam,1662.251308680645,32.16485442517359,-15.520301321286556,4,"[220.64343954579329, 1162.350133438278, 662.3556009346624, 612.6699440035411, 456.4440174631881, 210.07113483228318, 474.79026442179975, 309.399925460334, 859.8208426933946, 519.0749723207263, 967.1793284036615, 406.91618734611694]",180.54579719926136,8619,164,9.206424619423784
1,Solar,Molten Salt,1114.2736029366415,31.563555055776234,28.003264477082283,6,"[1165.8387750583302, 1141.6348520733686, 1065.0625299843605, 699.9772649624185, 340.90394368798354, 417.9044698153849, 847.6700027119756, 621.7549802841961, 346.8016317539964, 678.9939336393104, 217.43054550204593, 933.8953708995932]",19.34835242548972,39680,139,1.5100754498987805
29,Wind,Offshore,3906.3841960793748,-13.936654524299861,-10.225004419902854,12,"[1021.031947096431, 404.4834611958235, 386.1650357460702, 325.66114557958275, 338.37856254191837, 948.1617990286961, 669.6542569516236, 982.9341727398672, 946.2548943502054, 804.6127135052216, 886.3666065786796, 218.3557243791418]",65.79664112697928,21605,72,10.009418297987596
76,Geothermal,Dry Steam,3435.9230653757554,-13.463026687965606,21.27777040712254,6,"[870.3196339815428, 842.4265730085773, 1131.0192758797043, 1041.4164360253499, 847.4469237512482, 541.5071106840436, 979.5764488612696, 775.208293062801, 1185.2699881009016, 447.506128569804, 279.65584093088694, 269.8918118879477]",129.80592572857768,24476,201,4.48148766758878
9,Geothermal,Dry Steam,4740.012310258342,48.45719870582626,-7.126608720199865,7,"[244.70693141886196, 955.4311006220275, 467.07194134908775, 676.8377748580715, 1022.6362715572205, 471.359035191137, 385.2075116438935, 881.3131853478842, 733.3948915068045, 714.4038687461845, 456.76951553791315, 234.88030582002767]",85.00248197468478,32587,209,5.576217693955799
9,Wind,Offshore,4692.540531669673,14.235895049232141,26.10399573692679,4,"[847.1112609740945, 233.05219487943978, 201.1314751208702, 278.818077242784, 962.9988977119422, 784.5764727515071, 238.1182451884916, 688.0970158728273, 912.0293570544513, 1068.9513946008062, 1134.0364906590105, 527.4405629540666]",31.48732354058681,12584,78,29.352900558723377
24,Geothermal,Flash Steam,3395.2675969265283,15.988316557698383,27.38041682756534,7,"[456.4875232071543, 793.7507524071796, 215.7359803735444, 459.55224866498816, 861.382077844989, 232.06269630680504, 283.201816508935, 493.39614478578477, 1077.8047986089848, 964.8861601652962, 222.15662941624353, 701.7128166884919]",58.56406132754627,43062,96,3.9300291168504784
85,Hydro,Run-of-River,3968.6183573061617,7.570407818905622,12.19739678412963,1,"[861.2653062650915, 609.3449208823927, 1095.412711194219, 362.5670686634786, 1195.5164485903247, 318.8525784762372, 214.9499711042389, 1090.0189011487646, 444.95350836595605, 929.6996274467209, 1011.0153749320693, 1058.986391032117]",198.36087595451252,13211,106,19.674546049521425
76,Geothermal,Dry Steam,4085.271568949967,-31.52713167096821,17.378373261285738,9,"[703.773443724634, 845.951531112045, 1172.894389387695, 255.73552650140212, 773.9615175016297, 1063.0287792502847, 681.3827117484275, 278.52718594157284, 760.5393524167708, 532.0738908238204, 354.9417853379359, 1049.034513283473]",106.71190503326872,14288,6,14.79665091902971
37,Biomass,Biogas,220.7941886667136,-11.187487114530825,26.106874027577064,10,"[716.8367677344992, 463.36361899807923, 409.86467727912117, 799.0993251027525, 288.92952275502387, 258.1677587209247, 572.2452951860714, 920.6644545078623, 754.8067582739479, 622.8764684667788, 765.7515642245824, 565.4514846532736]",187.548535409262,17167,179,0.4357166545221449
90,Geothermal,Dry Steam,961.0031223661614,-10.407365101971166,23.022876322426285,8,"[1011.861699832584, 918.9069446047903, 929.6066492353426, 300.2413702675914, 917.7605448162309, 879.8181252199699, 1030.9224908218507, 241.5959562564695, 223.1106684677922, 573.0070998785607, 348.7882838491529, 758.3844775702219]",183.88303579381602,1997,195,16.484075918139315
54,Geothermal,Flash Steam,2920.1177768453695,-2.9910719930029117,-18.899696659361005,6,"[954.2313233495487, 671.5401265881653, 349.8381341879681, 463.960854131871, 1147.8368998469996, 567.1328353102651, 1107.6819452191535, 504.6358322935767, 743.2200943671609, 220.4770833621979, 721.875110373577, 836.9420106106303]",50.68949437074969,15863,156,8.940332713168615
1,Solar,Molten Salt,1591.1292525006118,16.77769564318782,38.89474178587567,2,"[203.12165135640961, 503.51012487811147, 308.60740234649256, 672.793345301583, 877.1274885739019, 1074.505295038077, 949.2171650908982, 1138.5855957785052, 253.89829039378878, 212.17983541654144, 861.3381138362126, 489.35241022224625]",54.43269814062576,2076,68,50.49538112128244
28,Wind,Offshore,2867.2973542401287,52.810608947808745,11.815793538300916,10,"[451.3076871421568, 366.2005368087455, 549.4741195326255, 941.806475246172, 956.7049101114695, 866.9053866842103, 434.0281753068746, 788.0862458546977, 770.6896615768479, 684.2661981097256, 749.9789863838643, 691.790632623668]",115.2639913844511,27092,114,3.4022657237717993
61,Biomass,Biogas,379.80859213135477,57.60796862214676,37.41950613222649,7,"[950.0924128536391, 1042.9503901768098, 670.095958451516, 589.7753196222874, 592.708532144217, 816.0385283399571, 324.236705555809, 779.4941827902612, 865.1328601837255, 638.9087402062388, 1153.1671767711673, 808.2132723795752]",47.89989708614191,39381,47,0.40273610307228813
46,Solar,Molten Salt,1659.4079955813088,7.11103549977539,29.12427942727912,12,"[1035.0235883716941, 347.4127836339834, 908.1699218355708, 635.4655250719784, 450.2463252629369, 886.938355666703, 942.6607186564214, 379.8963187348388, 1114.4446820562084, 951.1472439514409, 1133.3754991419687, 517.073218763691]",188.17032806988243,12346,44,6.714049239058051
57,Hydro,Pumped,3658.7170270059955,52.781006164769636,-0.0406040107465131,11,"[824.5972515201544, 616.8346152227937, 760.209402740945, 629.3213419676363, 1166.056132765199, 804.1089011508471, 949.2363306024672, 1136.3469474710832, 791.5993229167397, 212.06251782240076, 234.29167831054235, 902.3384341018618]",59.42160154950028,16051,219,6.394736874813625
96,Solar,Photovoltaic,4925.11425226233,47.78326035758144,33.70637354380552,1,"[1159.3798543869475, 408.1099964205074, 511.19360246894445, 969.9922812187041, 1066.7640022913438, 719.2267441895277, 1193.2260672805492, 211.57219875527028, 499.59265558521565, 823.1617537445799, 669.2899109374828, 316.60296642880076]",76.7184816687099,47118,220,4.743943338575843
80,Biomass,Biogas,3512.7451451394554,6.577019549792752,10.721897121489384,4,"[677.1297673956833, 647.6238726655249, 975.1907692939058, 726.768907269492, 516.717122025216, 458.1581676584783, 237.7473169674334, 783.195161883046, 429.9614154010342, 348.13392201638305, 853.8299638276777, 881.2092578215488]",151.67020399024486,28201,227,6.6123291076253885
19,Biomass,Wood Biomass,1001.2550294115223,-31.32522321960259,0.22016748023551003,3,"[474.13616719193834, 402.6569219904311, 642.1541137865827, 256.84057071238846, 1178.4944646717909, 788.4335564164248, 756.9520916641752, 855.7962798997199, 697.0236477772066, 232.06351709454157, 812.3112888403967, 916.1738769564306]",86.26606682169036,9050,190,5.2956634362686765
40,Geothermal,Flash Steam,1891.3740609563513,44.70120353890836,29.67472372894386,1,"[616.2609993600752, 465.4992172182822, 502.59215266411576, 468.7812981616041, 732.2458071417807, 806.8598078009285, 688.779388229666, 607.9943622481524, 411.2850375699378, 682.5055913821134, 541.1027138024581, 741.595462798343]",136.66193602476667,49929,33,2.671852765017367
45,Hydro,Pumped,3536.8969263135587,9.21166570858616,-14.345416015728462,7,"[868.9537100682745, 947.0084995969594, 1115.9277461037811, 1158.122795479613, 210.52604630970143, 1190.3742093546375, 883.0183184941609, 843.5241603741893, 215.2130951953554, 1061.2334118867375, 345.4914472478264, 1037.330153933041]",8.034696520449621,40963,64,5.1087456380906255
64,Solar,Molten Salt,2328.590880784122,-36.05480470773086,-19.1317615098281,8,"[849.0917405385482, 767.1630879133922, 753.4295611637274, 231.85676252826008, 669.302996360007, 1124.6228178425285, 597.5918693106466, 824.9224697884563, 979.8186756231436, 983.9252791418876, 719.2800823952714, 1057.9519454023364]",81.31872820593065,27129,39,3.4994172539089763
38,Geothermal,Flash Steam,3988.1300908843004,1.7055236232705582,-6.253003165316057,3,"[1101.3999412292333, 1033.916600461037, 753.5308853571834, 816.1108004157211, 674.325570550291, 591.6665428788089, 1115.4768812183315, 325.6127035203021, 618.446789716228, 544.5619079878753, 698.1507202511484, 657.631874545175]",106.18345867196088,48858,201,4.252691134490387
70,Hydro,Run-of-River,2733.580671065525,28.963574191512095,8.159397822608206,6,"[927.5933433047434, 879.3166653135535, 670.5007190896822, 587.8985289517298, 575.9599096406637, 840.0487969300564, 694.7943549418734, 1049.1322479885107, 1074.7019843267121, 370.5603780065185, 336.23365154572565, 830.4009260359995]",63.739020872144486,4299,8,34.80092212022267
85,Hydro,Pumped,3601.3005318473556,36.26534899114843,-7.912310252410375,3,"[916.5536397789996, 797.9294268198299, 411.7992885815477, 1051.1108258475547, 627.4044272276009, 1161.9776547341257, 922.9010074477779, 844.5631546318222, 928.3528374765618, 678.0970188182216, 705.226477801674, 1051.207385444744]",137.78106464548304,49390,66,6.342700637328313
62,Biomass,Biogas,2536.393502425623,-23.368829979091764,22.322833578845035,7,"[482.9475680373312, 438.2877764480681, 1075.1220573514502, 1067.9644466821583, 830.9704448700581, 672.9809813707359, 872.1144600987991, 807.2294502983907, 615.7342483233874, 579.6308674856343, 582.7943081453502, 789.1334031560382]",131.29552444356105,23754,134,5.259490567727781
44,Hydro,Run-of-River,1696.731283325103,43.141662193031124,-3.5256610669387065,12,"[473.70991717284255, 706.0362702274808, 536.4105471832693, 926.1821349464612, 709.9324954076485, 329.76223349626434, 950.0613241443473, 299.2288960826766, 1039.0491680793575, 1131.4221940862194, 522.4452901848539, 1126.1426332629308]",159.63659102889497,49481,60,2.1455080681344434
56,Hydro,Run-of-River,465.80848687709704,28.152602988665038,20.806581905996637,1,"[913.4573604340441, 1126.2081744006837, 288.4375873355024, 1154.3693622282358, 1121.3229670968135, 253.99929218103892, 560.3211376915626, 1013.1433902993365, 811.5765454794011, 979.0939433817704, 919.0333387898875, 696.7701131271635]",13.037518960581409,40386,116,0.5564862623169013
21,Solar,Thermal,2180.588445035436,0.9518480278713923,2.483861352145592,1,"[948.8274636039874, 867.2132917419075, 1191.431691558088, 913.2190050771051, 364.0307314593894, 1155.5177064172408, 867.7772264457614, 259.3382308063899, 857.5683057846124, 1083.119406674775, 777.041861990025, 554.0196380320112]",165.07737864377012,47326,36,3.336081546341916
92,Hydro,Pumped,1432.3631263028994,-3.201492281321336,-15.342086885012291,9,"[1108.0348763357215, 435.68711433070945, 1108.258554677066, 509.481579194867, 1176.413222384056, 481.2600203804746, 1153.4358247578352, 253.5446508926749, 909.272011669813, 732.1111338370036, 677.8770771227307, 423.49431425584]",142.59117900641593,3613,53,14.907264177805544
78,Solar,Thermal,1038.6549865506208,-15.768939361255228,4.844069546068987,9,"[691.3490902687852, 1072.465523258539, 912.0634214091708, 779.961980535111, 289.00317798267963, 893.9921083892756, 366.4142843109398, 986.367385961698, 450.0567585101532, 617.0487283209009, 550.4702023179279, 1058.8139146748567]",29.676169449114585,7749,41,4.9200221823081165
36,Solar,Thermal,4373.692196727221,-17.285025322867305,-19.518088167462622,2,"[731.3608316952668, 401.25036455116964, 484.67439194681765, 965.1531608485469, 670.3472587131338, 517.3540836002567, 822.6260273619195, 852.7597559761253, 969.3957768408022, 356.70929576291917, 941.5172523269903, 799.4283921104185]",16.22651373404544,45322,232,4.141098643033914
78,Wind,Onshore,1763.5666326653388,-6.171440779009096,28.484660062037527,5,"[565.025304038823, 1104.4739272812876, 703.2283453861176, 664.7842059375008, 1197.5137456618959, 693.5003640726167, 378.3982519285811, 713.069422863438, 1014.0167355199301, 976.8603268982814, 988.581765108471, 908.0237839979118]",54.5724766680042,36560,171,2.8163923341498447
35,Biomass,Wood Biomass,1582.232859717336,16.91069803628038,-5.240443995724746,7,"[741.6868240337284, 846.4017366657997, 745.3628521336417, 251.20634919032906, 945.5030853527727, 705.3320333358803, 847.7090747902298, 702.6398049755353, 691.8113223224559, 371.78910947776683, 478.71371514114895, 358.8526919439558]",43.15492764694177,3977,75,16.50396543608076
23,Geothermal,Flash Steam,257.75399186003165,-22.324313257653927,31.89963838177208,7,"[985.202867912825, 437.3177042038911, 488.66630267546043, 1137.987865459497, 1025.671445979478, 897.7970330625238, 282.2332215106005, 618.2640809025756, 759.3018720768271, 387.4112879837769, 648.2265821082245, 801.02587748869]",68.83845262250284,47117,221,0.1607728698046999
43,Wind,Offshore,4196.759038182149,-24.72495683323834,-15.024370849416437,9,"[870.3536396617991, 1189.9806149891808, 859.96627780191, 933.460272007825, 588.6560015435136, 632.9675469990534, 344.13566398939514, 1022.7500147651232, 1131.0590308872002, 823.438133694112, 543.6473084453985, 354.01632537436626]",56.70546479253641,38830,155,3.638225763325534
46,Solar,Molten Salt,4969.176858701261,32.890213579074995,37.14947802605947,7,"[1102.901011163371, 1014.4191972146749, 659.1591303759114, 451.78845334688435, 570.3201754505221, 220.23623263995046, 723.9931674646672, 705.0578002704087, 725.2504648304882, 1174.0312249720637, 1111.4540034548393, 361.712778330108]",76.93209170339838,26710,232,5.335474821808209
71,Hydro,Pumped,2208.405835419104,22.314736733595687,30.43320140507585,9,"[332.2115228202997, 913.9145840836343, 635.4361289020355, 494.6489030625005, 250.01882090218635, 687.249560345451, 555.4366807245314, 451.5130396764008, 894.6717295969576, 969.485387315587, 444.7895190294248, 249.44743667934725]",170.5067766102208,48289,136,1.8253636864652463
42,Biomass,Biogas,748.771864325297,-37.442101680483184,27.802520052554343,5,"[910.9296367478834, 503.8071257363676, 709.4827378439145, 947.1741705396504, 662.5633083137996, 801.384222768731, 989.7282618079623, 415.2206452663788, 265.9288893574823, 731.8235108108051, 262.1257707200957, 966.5572943667532]",145.24623228858877,18974,117,2.515016231945455
56,Solar,Thermal,877.3054657022593,29.848046781488733,26.815559855228678,1,"[694.1257411412706, 820.2788171008428, 744.2000021136279, 939.7963719360991, 905.93661771162, 734.1898918086192, 878.9030208597069, 1073.5596022726127, 632.2712877881686, 612.7630727487937, 964.2456208523802, 782.553837041994]",18.84632214340477,30684,30,1.6737740421362102
85,Geothermal,Flash Steam,4274.729299306124,-0.18450554152250476,-1.8569836332543872,6,"[627.840570627053, 530.632954859542, 290.31856029907306, 762.6541196713092, 679.0407256746137, 304.5544581510243, 812.4895070970833, 937.9531202529384, 967.2783010536482, 1105.3731882624274, 609.4707418887772, 1153.0727686221371]",173.7587339911238,35549,83,5.774648916909463
19,Hydro,Run-of-River,3762.4355726808776,10.988994820561018,-13.710641543554068,2,"[220.02353451970652, 769.9828190453161, 534.5209741432973, 208.83184342273447, 390.3832710609719, 1140.9461932706545, 721.1489055050904, 1197.2272046291318, 724.8167503647412, 743.9364122902682, 591.8430129328524, 510.0404187314143]",54.051382860924235,28097,142,7.923260265914721
98,Geothermal,Dry Steam,1394.1466049087737,4.925989193083915,19.168802008854584,12,"[327.37203603336087, 1023.7242861369873, 609.838478109594, 1190.8013559459378, 672.280964328801, 753.8360825022206, 729.7749152567985, 521.7370298582778, 275.0220888929182, 1095.6512304019184, 1002.6758125262868, 339.5267805596693]",156.4698129132642,32922,101,2.1709837854035663
57,Solar,Thermal,138.47397763976332,-6.527731308534811,-8.967605556740528,4,"[291.06618208218094, 673.9197609111919, 393.700292785702, 408.38367900882537, 861.3039622868667, 1111.2561518342882, 603.7566104783466, 407.7492730121904, 848.7469372366543, 1071.1870463503178, 948.3188011224909, 1068.757230536587]",109.62816084710587,18754,137,0.4228951684811248
92,Geothermal,Dry Steam,4648.927983271277,47.42965602221743,-11.928470462648928,9,"[697.5751441541355, 206.4950159992565, 309.7829536704045, 773.0279602317217, 223.77670230188622, 596.9119239866952, 503.36994557201257, 914.3482754022046, 255.57867294793527, 688.7312689772875, 779.1142698756054, 817.2910760526177]",84.00574604330347,4087,197,34.51645458922798
92,Solar,Photovoltaic,4663.906709013247,31.726352535792714,25.8771240408171,11,"[771.8696893717321, 1094.302893318648, 675.1977194569495, 1145.117507342546, 414.4582293241616, 274.15910577403076, 1091.4538731447492, 1047.6811979622166, 1192.5898759338447, 879.3934881124261, 1136.6879266671494, 1026.9490250841109]",169.66313495841695,18158,101,12.07947776009956
60,Geothermal,Dry Steam,2717.155867885862,4.611430712518775,13.889098837611826,10,"[914.8106921312776, 930.2441662702573, 712.474704119517, 912.1180563341353, 622.6869355081603, 851.489153529613, 459.03921012051467, 269.75701231201015, 613.4732641219684, 661.7781557804899, 456.40715818869, 927.7095184072376]",19.342343400374446,3246,43,41.50797450663928
92,Hydro,Run-of-River,3090.1053779501844,-21.180001832013772,-2.883320183547216,9,"[214.8689743455197, 552.877350504334, 343.0606822047077, 1124.6336775977034, 304.0124542850803, 587.7066631310875, 426.09919362669217, 1046.7219903967334, 508.56649758891695, 1191.893483142645, 238.61660561225088, 328.2767724625659]",48.80456140367628,43287,103,3.045593287768204
56,Geothermal,Flash Steam,2415.5587716814607,32.73972938459515,2.242639422267043,10,"[222.36653449442926, 249.80787758342188, 463.67545859548915, 265.0054894108063, 568.8790916592756, 1032.7750312273492, 526.3202573215926, 927.8341625793717, 293.9099648310301, 859.3751874194928, 516.7471832574349, 949.7528786970381]",31.569142740994465,45888,154,1.6124465144842106
14,Solar,Molten Salt,1860.5690188669587,54.960214703363164,-0.2553549865980784,10,"[709.0034454826182, 1087.8181149649986, 893.7579203490752, 594.629069906032, 572.4689389121083, 655.7358140084848, 377.0414410599064, 834.0007674159881, 564.1528191046054, 1052.3653492620438, 956.5526600578163, 810.5131640921601]",76.01943341665563,7066,13,14.053602644611267
11,Geothermal,Dry Steam,2485.787023351448,-0.605573530941534,16.679043223184884,1,"[428.9871853003117, 726.6422635251974, 651.5463609730564, 779.6108992282839, 1077.1549003711943, 1067.7473900817306, 651.0760718248596, 215.3662507347233, 626.4438057143032, 806.1935374241403, 757.7647590980617, 851.3361058002055]",35.04476783225128,22277,26,7.080542656093971
19,Biomass,Wood Biomass,3563.9823952381953,-35.21344010938929,4.471601535454802,8,"[939.7499473904857, 452.2000506169129, 460.517445435969, 845.7903577950729, 317.5996165987018, 1148.3093804303667, 424.8128995101846, 1199.6356254254438, 695.7337953024604, 971.4299889929364, 202.18409450555723, 1088.7464047516419]",57.65039873221318,38006,189,3.1648187328139192
77,Geothermal,Flash Steam,2494.4879062270206,-8.788053466079546,8.905349783738888,9,"[906.7652818616311, 922.4334230224131, 285.04362130607115, 419.99112689693067, 208.81483329447263, 916.1276404767375, 544.43828842851, 986.6525160763468, 538.9362199370263, 1019.3337522988611, 330.69825374831305, 373.3731567575082]",71.47092521886762,42277,182,1.6452397593665244
46,Biomass,Wood Biomass,3241.7283321807104,1.0809262374341486,11.541163355170369,11,"[1142.3435076713574, 1186.3168422720128, 288.56817382508007, 491.272522255737, 572.4006660353562, 976.3913686527261, 795.9268121167338, 844.3657004925674, 957.509822818506, 317.9789994370257, 1033.2094569102624, 905.619804180144]",117.5816364132922,46538,223,2.361997113034188
72,Geothermal,Flash Steam,2495.51219133188,-34.47823732495944,37.27825080160335,10,"[1016.6205040921365, 855.1721431779192, 707.2039367678184, 543.0154765005966, 384.2494744944334, 306.4475888331079, 1169.2406075368995, 399.6486419560231, 259.87462672138565, 1161.6667721824965, 748.9517413578271, 996.6567349911429]",13.534340203672118,24814,142,3.4086034939911585
15,Geothermal,Flash Steam,4280.307435530188,7.136811017299749,32.11769023062166,3,"[750.038740998604, 297.1646819659655, 332.3305561200914, 876.9996053657859, 875.0466222899198, 1179.1033942522733, 911.9529880655504, 693.2434959334473, 1057.3278235335529, 304.4729858159362, 649.2958208962546, 487.10911092756976]",25.40437235088699,5959,36,65.02735026931836
64,Wind,Offshore,1730.6681496969318,-29.185405766280134,10.39007206221552,12,"[1016.7675731295833, 396.2872001430761, 405.0550934188358, 845.7595715306877, 1046.003423397397, 672.1978386181753, 926.9538687331, 1199.3299214930857, 1190.2656397289281, 944.3368428217001, 939.5864896782488, 447.61888719890567]",167.54022815103588,16245,132,4.35213100492443
18,Biomass,Wood Biomass,1967.0913096928832,20.02025470925807,10.819160309279773,12,"[955.9179146251375, 844.8385960201964, 434.44884880803954, 931.6079443685239, 456.89780604456325, 375.20236292404, 890.6680154387221, 1042.787246113929, 681.5394476965744, 731.3917931384377, 502.74757047123245, 694.6180151100323]",30.736684612419406,22574,57,5.76543951301025
79,Solar,Thermal,3959.8471315297274,25.62398932483586,16.525499507773176,5,"[360.37423516667207, 847.5855888018073, 1129.425745026514, 353.61855350435115, 380.0180450508068, 633.606033409535, 1006.899347919689, 493.9227289715046, 453.91292467002813, 819.9662914628339, 735.6147818743319, 260.22036444523627]",20.890545575308927,33683,142,6.363352025654346
